Autor,Grupo,Título,Ano,Preço (R$),Na janela 1850-1930?,Link,Imagem,Status,Verificado em,Visto em,Vendedor
Alberto de Oliveira,Fundador,Poesias,1900,350,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 12:47,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Páginas de Ouro da Poesia Brasileira,1911,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20P%C3%A1ginas%20de%20Ouro%20da%20Poesia%20Brasileira&searchField=titulo-autor&ano-de-publicacao=1911,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Poesias. Terceira Série1904-1911,1913,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias.%20Terceira%20S%C3%A9rie1904-1911&searchField=titulo-autor&ano-de-publicacao=1913,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,"Poesias 1892-1925. 1ª, 2ª, 3ª e 4ª Série",1912,400,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias%201892-1925.%201%C2%AA%2C%202%C2%AA%2C%203%C2%AA%20e%204%C2%AA%20S%C3%A9rie&searchField=titulo-autor&ano-de-publicacao=1912,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,"Céo, Terra e Mar. Prosa e Verso",1916,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20C%C3%A9o%2C%20Terra%20e%20Mar.%20Prosa%20e%20Verso&searchField=titulo-autor&ano-de-publicacao=1916,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Poesias terceira serie 1904-1911,1928,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias%20terceira%20serie%201904-1911&searchField=titulo-autor&ano-de-publicacao=1928,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Poesias.,1912,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias.&searchField=titulo-autor&ano-de-publicacao=1912,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Poesias.,1912,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias.&searchField=titulo-autor&ano-de-publicacao=1912,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Poesias,1900,70,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Poesias&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alberto de Oliveira,Fundador,Poesias - Segunda Série - ( 1898 - 1903) - 7862,1906,35,SIM,https://www.estantevirtual.com.br/livro/poesias-segunda-serie-1898-1903-7862-grp-13Z-2857-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:48,2026-07-23 02:14,Sebo Paulistano
Alberto de Oliveira,Fundador,Poesias - Edição Melhorada (1877-1895),1912,80,SIM,https://www.estantevirtual.com.br/livro/poesias-edicao-melhorada-18771895-grp-138-1526-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:48,2026-07-23 02:14,Livraria Rosaes
Alberto de Oliveira,Fundador,"Ceo, Terra e Mar",1916,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alberto%20de%20Oliveira%20Ceo%2C%20Terra%20e%20Mar&searchField=titulo-autor&ano-de-publicacao=1916,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alcindo Guanabara,Fundador,A Presidencia Campos Salles (politica e Finanças),1902,80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alcindo%20Guanabara%20A%20Presidencia%20Campos%20Salles%20(politica%20e%20Finan%C3%A7as)&searchField=titulo-autor&ano-de-publicacao=1902,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alcindo Guanabara,Fundador,A Presidência Campos Salles - Política e Finanças,1902,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alcindo%20Guanabara%20A%20Presid%C3%AAncia%20Campos%20Salles%20-%20Pol%C3%ADtica%20e%20Finan%C3%A7as&searchField=titulo-autor&ano-de-publicacao=1902,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alcindo Guanabara,Fundador,A PRESIDENCIA CAMPOS SALLES - POLITICA E FINAÇAS (1898 - 1902),1902,60,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alcindo%20Guanabara%20A%20PRESIDENCIA%20CAMPOS%20SALLES%20-%20POLITICA%20E%20FINA%C3%87AS%20(1898%20-%201902)&searchField=titulo-autor&ano-de-publicacao=1902,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alcindo Guanabara,Fundador,Discursos Fora da Camara - 1 Edição,1911,190,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alcindo%20Guanabara%20Discursos%20Fora%20da%20Camara%20-%201%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1911,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alcindo Guanabara,Fundador,Discursos Fora da Camara,1911,45,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alcindo%20Guanabara%20Discursos%20Fora%20da%20Camara&searchField=titulo-autor&ano-de-publicacao=1911,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Alcindo Guanabara,Fundador,Discursos Fora da Camara,1911,60,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alcindo%20Guanabara%20Discursos%20Fora%20da%20Camara&searchField=titulo-autor&ano-de-publicacao=1911,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Aluísio Azevedo,Fundador,O Coruja,1940,90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alu%C3%ADsio%20Azevedo%20O%20Coruja&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 12:48,2026-07-23 02:14,
Aluísio Azevedo,Fundador,Livro de Uma Sogra,1940,48.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Alu%C3%ADsio%20Azevedo%20Livro%20de%20Uma%20Sogra&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Aluísio Azevedo,Fundador,O Mulato,1881,34,SIM,https://www.estantevirtual.com.br/livro/o-mulato-069-8099-000-BK,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Movimento de 1893 - o Crepúsculo dos Povos,1896,399,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Movimento%20de%201893%20-%20o%20Crep%C3%BAsculo%20dos%20Povos&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Ibsen,1911,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Ibsen&searchField=titulo-autor&ano-de-publicacao=1911,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Gregório de Mattos,1894,40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Greg%C3%B3rio%20de%20Mattos&searchField=titulo-autor&ano-de-publicacao=1894,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Litteratura Brazileira Movimento de 1893 - O Crepusculo dos Povos,1896,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Litteratura%20Brazileira%20Movimento%20de%201893%20-%20O%20Crepusculo%20dos%20Povos&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Movimento de 1893 - Crespúsculo dos Povos,1896,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Movimento%20de%201893%20-%20Cresp%C3%BAsculo%20dos%20Povos&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Dirceu,1890,175,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Dirceu&searchField=titulo-autor&ano-de-publicacao=1890,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Funcção Normal do Terror nas Sociedades Cultas,1891,400,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Func%C3%A7%C3%A3o%20Normal%20do%20Terror%20nas%20Sociedades%20Cultas&searchField=titulo-autor&ano-de-publicacao=1891,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Pareceres Vol. 3,1914,80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Pareceres%20Vol.%203&searchField=titulo-autor&ano-de-publicacao=1914,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Araripe Júnior,Fundador,Movimento de 1893,1896,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Araripe%20J%C3%BAnior%20Movimento%20de%201893&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Artur Azevedo,Fundador,Contos Em Verso,1910,300,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Artur%20Azevedo%20Contos%20Em%20Verso&searchField=titulo-autor&ano-de-publicacao=1910,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Carlos de Laet,Fundador,"Em Minas - Viagens, Litteratyra e Philosophia - Reencadernado",1895,199,SIM,https://www.estantevirtual.com.br/livro/em-minas-viagens-litteratyra-e-philosophia-reencadernado-grp-QAS-9839-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:49,2026-07-23 02:14,A ACADEMIA DO SABER 7
Carlos de Laet,Fundador,Em Minas,1895,300,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Carlos%20de%20Laet%20Em%20Minas&searchField=titulo-autor&ano-de-publicacao=1895,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Carlos de Laet,Fundador,"Em Minas. Viagens, litteratura, philosophia",1894,450,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Carlos%20de%20Laet%20Em%20Minas.%20Viagens%2C%20litteratura%2C%20philosophia&searchField=titulo-autor&ano-de-publicacao=1894,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Carlos de Laet,Fundador,Em Minas,1894,450,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Carlos%20de%20Laet%20Em%20Minas&searchField=titulo-autor&ano-de-publicacao=1894,,ativo,2026-09-06 12:49,2026-07-23 02:14,
Carlos de Laet,Fundador,Em Minas. Viagens Litteratura Philosophia,1894,450,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Carlos%20de%20Laet%20Em%20Minas.%20Viagens%20Litteratura%20Philosophia&searchField=titulo-autor&ano-de-publicacao=1894,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Carlos Magalhães de Azeredo,Fundador,Homens e Livros,1902,200,SIM,https://www.estantevirtual.com.br/livro/homens-e-livros-grp-NNJ-9786-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:50,2026-07-23 02:14,Sebo Rebouças
Carlos Magalhães de Azeredo,Fundador,Homens e Livros,1902,999.99,SIM,https://www.estantevirtual.com.br/livro/homens-e-livros-grp-HR5-6400-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:50,2026-07-23 02:14,Sebo Eddye Boiteux
Carlos Magalhães de Azeredo,Fundador,Homens e Livros,1902,450,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Carlos%20Magalh%C3%A3es%20de%20Azeredo%20Homens%20e%20Livros&searchField=titulo-autor&ano-de-publicacao=1902,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito da Familia - ( Capa Dura ),1905,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20da%20Familia%20-%20(%20Capa%20Dura%20)&searchField=titulo-autor&ano-de-publicacao=1905,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil Comentado Iv,1938,60,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20Comentado%20Iv&searchField=titulo-autor&ano-de-publicacao=1938,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Obrigações,1936,41,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Obriga%C3%A7%C3%B5es&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Soluções Praticas de Direito ( Pareceres ) - Volume I,1923,73,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Solu%C3%A7%C3%B5es%20Praticas%20de%20Direito%20(%20Pareceres%20)%20-%20Volume%20I&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Historia da Faculdade de Direito do Recife - 2 Volumes,1927,250,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Historia%20da%20Faculdade%20de%20Direito%20do%20Recife%20-%202%20Volumes&searchField=titulo-autor&ano-de-publicacao=1927,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito internacional privado,1938,50.50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20internacional%20privado&searchField=titulo-autor&ano-de-publicacao=1938,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil Vol. IV,1938,98.89,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20Vol.%20IV&searchField=titulo-autor&ano-de-publicacao=1938,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados do Brasil Volume 6,1919,338.80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20do%20Brasil%20Volume%206&searchField=titulo-autor&ano-de-publicacao=1919,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estado Unidos do Brasil Vol. 1,1936,99,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estado%20Unidos%20do%20Brasil%20Vol.%201&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Sucessoes (cp Dura ou Encadernado),1938,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Sucessoes%20(cp%20Dura%20ou%20Encadernado)&searchField=titulo-autor&ano-de-publicacao=1938,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Código Civil dos Estados Unidos do Brazil,1940,345,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20C%C3%B3digo%20Civil%20dos%20Estados%20Unidos%20do%20Brazil&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito Publico Internacional-a Synthese dos Principios e a Contribuiç,1910,125,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20Publico%20Internacional-a%20Synthese%20dos%20Principios%20e%20a%20Contribui%C3%A7&searchField=titulo-autor&ano-de-publicacao=1910,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil - Comentado - 06 Volumes,1931,750,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20-%20Comentado%20-%2006%20Volumes&searchField=titulo-autor&ano-de-publicacao=1931,,ativo,2026-09-06 12:50,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito da Familia,1938,59,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20da%20Familia&searchField=titulo-autor&ano-de-publicacao=1938,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Unidade do Direito Processual,1905,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Unidade%20do%20Direito%20Processual&searchField=titulo-autor&ano-de-publicacao=1905,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Código Civil dos Estados Unidos do Brazil,1940,345,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20C%C3%B3digo%20Civil%20dos%20Estados%20Unidos%20do%20Brazil&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Código Civil dos Estados Unidos do Brasil Vol Vi,1939,39.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20C%C3%B3digo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20Vol%20Vi&searchField=titulo-autor&ano-de-publicacao=1939,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Soluções Práticas de Direito: Vol 2,1929,79.92,SIM,https://www.estantevirtual.com.br/livro/solucoes-praticas-de-direito-vol-2-grp-NOP-2614-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:51,2026-07-23 02:14,Amantes Leituras
Clóvis Beviláqua,Fundador,Linhas e Perfis Juridicos,1930,350,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Linhas%20e%20Perfis%20Juridicos&searchField=titulo-autor&ano-de-publicacao=1930,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil - Comentado - 06 Volumes,1940,700,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20-%20Comentado%20-%2006%20Volumes&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Obrigações,1936,80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Obriga%C3%A7%C3%B5es&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito de Familia,1910,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20de%20Familia&searchField=titulo-autor&ano-de-publicacao=1910,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Manual do Codigo Civil Brasileiro - Direito das Obrigações,1929,159,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Manual%20do%20Codigo%20Civil%20Brasileiro%20-%20Direito%20das%20Obriga%C3%A7%C3%B5es&searchField=titulo-autor&ano-de-publicacao=1929,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil. Vol. 2,1933,70,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil.%20Vol.%202&searchField=titulo-autor&ano-de-publicacao=1933,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil. Vol. 5,1934,70,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil.%20Vol.%205&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Código Civil dos Estados Unidos do Brasil Comentado - 6 Volumes,1927,590,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20C%C3%B3digo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20Comentado%20-%206%20Volumes&searchField=titulo-autor&ano-de-publicacao=1927,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Codigo Civil dos Estados Unidos do Brasil - Comentado - 06 Volumes,1931,700,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Codigo%20Civil%20dos%20Estados%20Unidos%20do%20Brasil%20-%20Comentado%20-%2006%20Volumes&searchField=titulo-autor&ano-de-publicacao=1931,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Successões - 16403,1938,65,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Success%C3%B5es%20-%2016403&searchField=titulo-autor&ano-de-publicacao=1938,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Criminologia e Direito,1896,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Criminologia%20e%20Direito&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 12:51,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Juristas Phylosophos,1897,800,SIM,https://www.estantevirtual.com.br/livro/juristas-phylosophos-grp-HP3-1169-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 12:51,2026-07-23 02:14,Sebo Vagão Literário Taubaté
Clóvis Beviláqua,Fundador,Estudos Juridicos - Historia Philosophia e Critica,1916,109.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Estudos%20Juridicos%20-%20Historia%20Philosophia%20e%20Critica&searchField=titulo-autor&ano-de-publicacao=1916,,ativo,2026-09-06 12:52,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Successões - 1ª Edição,1899,249,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Success%C3%B5es%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1899,,ativo,2026-09-06 12:52,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Successões,1899,220,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Success%C3%B5es&searchField=titulo-autor&ano-de-publicacao=1899,,ativo,2026-09-06 12:52,2026-07-23 02:14,
Clóvis Beviláqua,Fundador,Direito das Obrigações,1910,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Cl%C3%B3vis%20Bevil%C3%A1qua%20Direito%20das%20Obriga%C3%A7%C3%B5es&searchField=titulo-autor&ano-de-publicacao=1910,,ativo,2026-09-06 12:52,2026-07-23 02:14,
